response_id,serviceappointment_id,submitted_at,nps
cxpocbx8xtcc7kw9cxpocbkualx3fizd,7000002bMmoAAE,2022-10-05 12:13:08,9.0
ysyh6rjmag90pnvemvv3ysyh6zao84bf,7000002bQnbAAE,2022-10-07 13:11:44,5.0
1yzcx3qombwmo46y1yzceg7vi9akv2eb,7000002bVEHAA2,2022-10-18 09:57:21,1.0
wfqe8ytx9kio3jwfqex0o3a5xzv8oshc,7000002bbtzAAA,2022-10-18 13:07:58,8.0
shl0wddhzlurdshlql5ln2mgdn6neysq,7000002bhi0AAA,2022-10-19 12:30:13,7.0
p1hqyestylovynd5p1hq7c6rqam5t52r,7000002bvlcAAA,2022-10-20 07:06:13,4.0
qghxhar0muoh2b9g8kpdhqghxhanzb2o,7000002bPyiAAE,2022-10-07 21:09:27,3.0
ffam81fqofuvjpazhsffzh33lq71w8fi,7000002bSRrAAM,2022-10-04 09:45:27,5.0
6goqkxz3nq7m3yyfztt6goqkhvj9l402,7000002bZcNAAU,2022-10-05 13:17:20,8.0
vg398xw530fhw0zivg398xwnqxcmowaw,7000002bfMHAAY,2022-10-11 15:52:57,7.0
fj5bg04u64b1hx6mb6ffj5bg04ebrp8t,7000002bpONAAY,2022-10-18 18:02:10,6.0
cihfirwcwwziel3hzccihfip0eu0e04t,7000002bAGNAA2,2022-10-20 10:43:37,7.0
r3qtkv0owx6javqsty3r3qtkvv0wgbb7,7000002bDTAAA2,2022-10-19 09:40:39,9.0
1mvn1yjtk0gt0x6w3u4q1mvnk7mvdek4,7000002bQBwAAM,2022-10-14 10:18:22,9.0
y9xskjuvre6pae3py9xsiquudd1ukfl7,7000002bWy6AAE,2022-10-05 07:58:58,7.0
dzlkg953thbgk32dzlvkgsbeybh3nh87,7000002bdifAAA,2022-10-11 15:31:12,5.0
73qne8l6km5z1eyeq4frifi73qne8l0a,7000002bdppAAA,2022-10-21 15:44:17,9.0
hcfwnk57v85we6kv61ehcfwnbw3flfxo,7000002b9eTAAQ,2022-10-17 15:20:24,10.0
mcuusxqsx187mcuu4935g4voqxkkz1qa,7000002bA1mAAE,2022-10-03 12:46:57,9.0
q0fwro3xlyr2hif2q0fwr7c9rxsi5v34,7000002bMJnAAM,2022-10-21 10:35:13,9.0
hkpg5enh7bhjdelghkpgh7rf2sa1eq3d,7000002bPrhAAE,2022-10-20 15:02:38,9.0
xunxc188a7cfxunxgjp8mjvu5dxfl823,7000002c5rtAAA,2022-10-15 06:56:12,9.0
ccxwbvvdcn4b1n8aqv9accxwbgy2lfng,7000002cBOsAAM,2022-10-19 18:30:10,9.0
n6i9f8623qe9tmmwgn0jn6i9f84sj7lc,7000002cPrQAAU,2022-10-21 08:57:37,8.0
ejzwqtd1k3erwwlfne3qcejzwqmd7wb0,7000002cPyMAAU,2022-10-21 08:03:35,9.0
akot9v1c85bdohirfnt33cuakot9v1cx,7000002bAMaAAM,2022-10-21 18:37:40,6.0
0rmjah32f1zendf2pojew0rmjah32x2n,7000002bBxDAAU,2022-10-17 20:50:39,6.0
j1006xfl69s5s0g415ze1nj1006xedgl,7000002bDDWAA2,2022-10-17 19:03:44,9.0
ksy7eesw3npzcqriim0z79jksy7ees0u,7000002bEVMAA2,2022-10-28 10:14:07,5.0
ndtvb4v1kp1129ym5bndtvbi7qabpb9l,7000002bFU5AAM,2022-10-21 17:15:44,4.0
npo6yix9mt5c25sdpwnpo6r07uzomuca,7000002biwDAAQ,2022-10-11 09:36:30,11.0
c2mmn8oys5pyeeyp5e6w5w2zc2mmn8h0,7000002bkIuAAI,2022-10-15 14:26:25,6.0
a6w36476n4ycswf086gka6w3643xnpq2,7000002bsltAAA,2022-10-11 14:24:00,4.0
j0ebdmnz36lmer9tdqj0ebdmtmzhcjc6,7000002bu7CAAQ,2022-10-12 15:02:37,2.0
2hkto63bjxmv184v2hkto6td90gw1q4u,7000002bw0wAAA,2022-10-14 16:13:55,5.0
z5d1znvslux3pq85urofz5d1znoq2zq4,7000002c4JlAAI,2022-10-19 12:58:06,7.0
zz8p6k3jilczqisqzz8pqcoh8c5sgfkv,7000002cCZhAAM,2022-10-14 11:46:13,9.0
us2on8njgxvs2wezous2onc7casv3d0t,7000002cGSbAAM,2022-10-20 15:41:08,2.0
s0m59jzt3blaqoz5aw04s0m59eo5irnh,7000002azDbAAI,2022-10-14 14:15:26,4.0
vms479wxa4tz3bpqou1vms479y0r16lq,7000002b80cAAA,2022-10-20 13:59:17,6.0
xmk54chroejz9rws0xmkom56sxwoy3gb,7000002bNuFAAU,2022-10-23 15:09:27,4.0
8lmnateo07jtvsl0x8lmcfzk71fm7zw9,7000002bkZ1AAI,2022-10-11 11:36:01,4.0
bzgsr4i1ub2q51r452zbzgsr27ghrnsp,7000002bkg7AAA,2022-10-14 09:58:12,4.0
ncrduc9z1kmp8fnicrncrducdwmw96am,7000002boZjAAI,2022-10-13 19:30:42,4.0
y1mg5ajnr1bgrcley1mggraqk719hlja,7000002bpDZAAY,2022-10-14 05:35:48,4.0
t0f62k8u8ujz7c3d7p5t0f62kmrprize,7000002bseOAAQ,2022-10-12 18:05:56,6.0
f1pmzbma5aem15f1prowev8xa1w2ufmp,7000002bvnJAAQ,2022-10-18 13:09:00,5.0
5g3rzayfb7u8zr5g3rn8oqvsqwelh5oy,7000002bzMkAAI,2022-10-19 16:37:18,9.0
7d6031msslepmz1wwfyt027d60319ygv,7000002c0QnAAI,2022-10-18 09:45:39,7.0
7pb8wl8bl2oe5e6o7ik7pb869o7ucbyz,7000002c0aiAAA,2022-10-17 11:13:42,10.0
frgab92dgsgkh9xb9ufrgaqjrc35ni22,7000002c1OTAAY,2022-10-19 16:36:26,7.0
1x5ihace3j7umbsgdz1x5ihnql10d4fm,7000002c2pzAAA,2022-10-13 10:39:00,5.0
tleagbctxbvru8xu8wmx9njtleagbgmw,7000002c7JKAAY,2022-10-20 18:50:24,5.0
1z1vcjiryvqo2lrkm61z1vcjioaquwmo,7000002c7neAAA,2022-10-20 13:04:55,7.0
5d26axcobxi3r5inw33z29ykm24nm59g,7000002c7tSAAQ,2022-10-21 11:34:08,7.0
vyrxn0w2xpsr2u3kd9wrp5vyrxn0u4d2,7000002c8fvAAA,2022-10-20 20:35:31,8.0
bmsnyqikx0ezrhcvbxy6bmsnyq8tyrnh,7000002c9JWAAY,2022-10-20 21:21:58,6.0
ol84ch83bs995z2btsvbr4gool84czax,7000002cELDAA2,2022-10-19 10:33:39,6.0
xm31oplswjn1oat4akxm31opr1oaiy7k,7000002cfAOAAY,2022-10-23 13:19:05,6.0
mw4d2y3t7b31d44ldmw4d2y3j9zs6j13,7000002bCQtAAM,2022-10-19 18:43:27,6.0
mkldkohq8aimkldkna01znk03g875e5j,7000002bMPkAAM,2022-10-23 08:04:00,8.0
p8da1h51d80ojcwbtdp8da1hsv9o1g9h,7000002baoAAAQ,2022-10-04 11:13:52,4.0
7vcbss7a8fripie89j2c7vcbssdttott,7000002bgogAAA,2022-10-04 17:25:34,9.0
g9sue01g05fdf75cq97zg9sue01gumt3,7000002bDMdAAM,2022-10-18 20:00:03,8.0
67uqbgly20w3prbi67uqbi5iwc0ntsa7,7000002bDorAAE,2022-10-15 13:22:00,5.0
uo1cd0kyu8synwn8guo1cdsysu7wd9k4,7000002bHEOAA2,2022-10-08 14:07:04,7.0
uhe7zp1qidp3bbuhe7gu8h0keh3it3hk,7000002bH7wAAE,2022-10-04 16:04:51,9.0
9alhizf2urqador8ng3oz9alhizf64d0,7000002bDrRAAU,2022-10-15 13:21:13,7.0
n3wchs5apglwgndfcmbmevn3wchsejrd,7000002bEEzAAM,2022-10-15 17:20:22,2.0
xdzivsxzoiyxaoms0xdzigu084ob294n,7000002bzgQAAQ,2022-10-23 13:44:20,7.0
xlcym2j0tc1qvjhvfyxlcym621dsw9k2,7000002c04mAAA,2022-10-23 20:44:15,9.0
yoyq1siqwfav44w1s87t7eyoyqejvyis,7000002bDuBAAU,2022-10-21 14:06:39,7.0
yt01nu93z7g5pl7w7q1fyt01nu9bix2j,7000002bXaoAAE,2022-10-14 10:26:41,4.0
4zzxda6kkt07ovea40st7i4zzxda7282,7000002bEWtAAM,2022-10-21 16:27:36,7.0
076ishhbjuv1cpcg3tf076is96vou1d1,7000002bbqWAAQ,2022-10-14 22:43:21,2.0
1kq9w8yzdfd6rou05nxswr1kq9w8yaf3,7000002bEOuAAM,2022-10-23 00:11:33,9.0
wamv2qvbz17ga5wamsegdasfhkpqj0q2,7000002bPnBAAU,2022-10-16 10:51:10,5.0
bojs68n7wqebojxg57t1m3u2v8x2gngq,7000002bWrPAAU,2022-10-19 08:44:38,5.0
200n3o92autzxfi0lz20jwior1qk6olj,7000002bpdXAAQ,2022-10-05 16:44:02,6.0
psk6ak71vp45v899c3psk8ji9e6ff25h,7000002c6nYAAQ,2022-10-17 10:16:21,7.0
jeliggqjgtqnt7yujeliggc2aoca2zyr,7000002c7PmAAI,2022-10-13 20:23:39,8.0
3ky0j3gh95jskore927ztg3ky0jwhsnn,7000002cPH3AAM,2022-10-21 11:51:10,8.0
buksp99l504p2lngeacbuksp9yoo49le,7000002bMfiAAE,2022-10-05 10:18:42,7.0
pqf4lvgm9d4zfukx2hp8pqf4ox4095z1,7000002bMggAAE,2022-10-05 18:54:05,9.0
t1ytf1tsc3yzz6c2t1ytfvu1tgodl7p0,7000002bVCLAA2,2022-10-04 06:59:16,8.0
95fl5g7s35th75bxxq17qtj95fl53hib,7000002bpaTAAQ,2022-10-13 07:10:09,0.0
ezn9pder8ewd671jezn9zac8azb9erur,7000002c7D7AAI,2022-10-19 10:12:47,7.0
t2x7canwqqgjc6saat2x7cavn54hlttw,7000002c7eSAAQ,2022-10-12 13:57:44,5.0
rflyg2j7xbxv4whrflyg9f4jm9uthniq,7000002cBt2AAE,2022-10-14 10:52:55,10.0
h1g5o8nu04n1toeuih1g5oumneav153h,7000002bEjJAAU,2022-10-27 11:15:53,6.0
w4bw4eoswgx3qapgw4bw91maaopvjg08,7000002bhc2AAA,2022-10-05 14:58:35,8.0
o00wys4j0mld6lamxy26jo00wy23abr6,7000002bqrVAAQ,2022-10-20 11:45:51,7.0
39ll5mmmag49hz39l667m2hxzd3kkv0i,7000002buFBAAY,2022-10-20 12:43:17,7.0
suvx4gsz7vyirs9hitmgsuvx4ggwec4e,7000002bvhBAAQ,2022-10-12 22:30:07,10.0
5n394886ukjtirm1pc8z5n394dgvyllv,7000002bSidAAE,2022-10-19 15:26:51,8.0
l0cx8xi321z2lm8vqaus2l0cx8r8h0oh,7000002bVQNAA2,2022-10-05 21:06:57,8.0
2imolfuow1qc00yv2imol69cvqfbz7p5,7000002bfryAAA,2022-10-04 15:50:38,10.0
zkxz62uth1f8gxicka2zkxzbfeujzmf1,7000002bkL4AAI,2022-10-04 12:48:21,5.0
tfd6qid2n5b9wgcti9cwlhh8tfd6qid2,7000002bnXmAAI,2022-10-04 19:34:42,6.0
hjsu86k7mfwm0hxuauy3nhjsu8tmb46b,7000002bvlXAAQ,2022-10-12 11:06:21,7.0
pg2ymul9l515ywgkpg2ymumj37t6cfaf,7000002c0sIAAQ,2022-10-12 11:44:39,6.0
psmmpw0o9b4nwmk75kkyhpsmmpw4e37s,7000002c4TbAAI,2022-10-11 17:51:36,4.0
pgdgftpjgbx1wbrppgdldzs3iwcdgxvs,7000002c9FFAAY,2022-10-20 06:08:56,8.0
c40slrd2gae1h0r3qdc40slrkn1gnm2p,7000002cPiFAAU,2022-10-21 08:17:57,4.0
cbdq59bgxz68gdkqfvcbdq590kt6oelp,7000002cPy7AAE,2022-10-20 14:09:07,2.0
uj6hozazry84fq7luj6hozam37eu8ynm,7000002bFBNAA2,2022-10-18 16:57:45,9.0
3xxb4j4kmk1bvejofy3xxb4j83z3h2jy,7000002bLf8AAE,2022-10-06 10:59:13,8.0
7nuq23ga03yzencboz3q7nuqifwhvrvs,7000002bS28AAE,2022-10-04 15:02:11,6.0
1yzzg6say4bir1mvkt1yzt9qba7p1nar,7000002bfXeAAI,2022-10-13 14:18:56,4.0
yeh62emdc87ql46ylx2yeh62em7ra50r,7000002bl2rAAA,2022-10-11 16:02:38,1.0
wnqu8usj9l87egf8pwnqu8pr2795kaex,7000002bpndAAA,2022-10-11 15:58:49,6.0
a8u1kgugzccqe0v6taa8u1k7zdz9jrg1,7000002cCToAAM,2022-10-17 09:28:23,7.0
ya7qpqrgw4huetrhdya7qpfr63glrxzl,7000002b9wIAAQ,2022-10-04 05:47:31,9.0
qfm6jfcc61c74zrc90oqfm6jf58rzyst,7000002bPhSAAU,2022-10-21 13:42:01,10.0
9i947apjv0ol9k9iatl3myv9k1nbjz0e,7000002baHLAAY,2022-10-21 05:08:45,8.0
or9cyky1r1pe7601h64or9cykq3cop61,7000002beiqAAA,2022-10-05 11:23:28,2.0
vf8mhqpr5ilrc6pq65vf8mr6f9904iua,7000002c4HkAAI,2022-10-13 11:22:43,4.0
4jqo2l9pcb7yv48l9p4jqo2s8f6l0tml,7000002c7dUAAQ,2022-10-17 11:45:53,1.0
qrnauiprtf1q2ls2j9qrnaezge3wjqya,7000002cEEvAAM,2022-10-14 13:52:01,9.0
a4pkdrm6idcy9hf0u8lw22ua4pkdrm4p,7000002cFFbAAM,2022-10-20 17:49:59,4.0
4n03jh31fxbjcv0ifz4n03jhrls2rfby,7000002bFNOAA2,2022-10-10 14:50:57,9.0
vxk5clvuy86sovxk5mx0j4qfpsmqb2zg,7000002bMeBAAU,2022-10-04 18:16:39,10.0
qn4ebq2qnlm784ow7kqn4eb8jgizxqsv,7000002bTm2AAE,2022-10-04 09:22:58,5.0
7p4azk5lutxxbrt27p4azkilnxn2wwvd,7000002btRBAAY,2022-10-15 18:13:10,5.0
43egtyx52nt1xfgp6li043egtyxvwebv,7000002c7GzAAI,2022-10-12 19:19:54,5.0
n35jdivzrbhb2891h0kn35jd88kgg01m,7000002cCEAAA2,2022-10-21 13:37:56,6.0
splvbwdnhv58sowchfusplvbwqkc8vkt,7000002cFujAAE,2022-10-18 13:06:43,5.0
jrofhzl79mqgif6zpx5fjrofhz4lxkdx,7000002cX7pAAE,2022-10-25 15:23:23,7.0
a20g7efdc86qu65ki3a20gbzygwubqtw,7000002bBuiAAE,2022-10-18 05:03:42,8.0
06i7vwvt3kpdju28hioi706i7vwv87ul,7000002bEtJAAU,2022-10-06 15:40:23,5.0
wea4041ncas8r21cg37zwea4041naxy1,7000002bXxnAAE,2022-10-07 09:07:50,8.0
ivhliomhp02l8nymivhlat5b1o09ogus,7000002bY3WAAU,2022-10-05 17:02:57,8.0
wu739tduxlf2523owu7tfucji05njws0,7000002bYomAAE,2022-10-08 10:57:01,7.0
5njkewsewwgnn1lwx5njke9rtdrgyggr,7000002bbpdAAA,2022-10-04 16:36:10,5.0
lvukv9ocnowxrurlvukfjq975l3k8bc7,7000002bii1AAA,2022-10-12 20:01:38,3.0
axwnvdgy49qyn2ayeaxwnptrdaj2ac6y,7000002c12IAAQ,2022-10-14 17:34:19,1.0
sor5ye5fzwb5ndlxik0sor5ye5o0xgpd,7000002c3txAAA,2022-10-12 19:11:15,6.0
onp7ipqbfdwku32pgonp7ip0uhkru3rt,7000002c7IlAAI,2022-10-15 18:48:14,6.0
i57ieqr5rswvhnhw9psti57ilye6glyo,7000002cAm5AAE,2022-10-17 12:51:38,8.0
x5hij2xzgjz7g05k8s55vux5hij2xzp2,7000002cBebAAE,2022-10-17 18:44:46,2.0
vnxbjgfajv37nz0vnxbzmuwaevcxis4d,7000002bGpxAAE,2022-10-05 07:31:00,6.0
22836ypbhez2cbaf6gz2283zav48fv4d,7000002bdvnAAA,2022-10-12 07:18:51,8.0
myfbovsq0yqd4hmnmyfbosh35z7qv5ny,7000002blAbAAI,2022-10-06 11:25:23,6.0
sll1jlm5vz0knnekyxesll1jyp3xt48d,7000002c6ZMAAY,2022-10-13 08:03:22,9.0
ueofkr2ykevtfy0ueofkr2s84oc1z1n9,7000002cG6GAAU,2022-10-18 23:15:53,9.0
wr7o39mxl0p37288kwr7o3lsfhhvmelm,7000002c450AAA,2022-10-12 19:14:17,4.0
kycda60sxu66rurkycdag6yj83x4cnnp,7000002cGJZAA2,2022-10-18 10:42:06,6.0
6ok5liwjyu42pz46ok5li0uxsjzhlosj,7000002bGxcAAE,2022-10-08 20:46:07,6.0
0i4a56scl0409yiyr0i4a5ig5fexj8ox,7000002bHE9AAM,2022-10-03 13:50:38,6.0
xijjhvlb8e0u5vtvxijjb71i8hd6ndiz,7000002bVEbAAM,2022-12-09 19:14:50,7.0
toqmv8h4zczog35owy4toqmv8safyvw0,7000002bkiIAAQ,2022-10-20 12:34:08,8.0
gwmwfm39345272zhaec3gwmwf8q2wmmp,7000002bwxnAAA,2022-10-10 13:49:58,4.0
i7vlknjbd6b5nak6i7vlknesmmk2x9i8,7000002bzdMAAQ,2022-10-13 11:42:50,7.0
4ub2e2pszkvo4b6o44ub205mhafj5vk6,7000002cIiRAAU,2022-10-18 20:09:11,9.0
vh0a20yteycoif5mcitivh0a20167vxn,7000002cUzoAAE,2022-10-20 08:55:00,9.0
69rfm6hlioz0z69rfy91pswlaigpkzy9,7000002cV0IAAU,2022-10-21 18:42:47,8.0
snleszvsfzh1mmhjs6c9snleszaibwcb,7000002bHZWAA2,2022-10-06 17:23:16,10.0
hd7txq6pfd72a49hhd7txpnc54hmfwnr,7000002bPvoAAE,2022-10-05 13:15:18,9.0
tylv19gb2wo09fozmophuxtylv1tmpuk,7000002bpVsAAI,2022-10-10 15:32:02,4.0
5shahsqts4daste2mgyx8rt25shahsqt,7000002bxr2AAA,2022-10-10 16:34:29,2.0
voi3jazqk40pzdgs37voi4n2lxxh1f15,7000002bzzSAAQ,2022-10-15 22:40:59,8.0
xbbv9ocsem5qsk8cxbbvy6n9bem4u9vt,7000002cER6AAM,2022-10-17 17:48:52,6.0
z4ui0ypwousz7lhz4ui0ycgd0rbzamqy,7000002cM46AAE,2022-10-23 10:33:41,7.0
n8r546dqd555pu0wrhbkn8r546tl20dy,7000002cREzAAM,2022-10-18 16:13:06,8.0
412dsbn2w71cyd412d9wdqt54krv6y1x,7000002bGxwAAE,2022-10-05 11:45:06,9.0
1bisfjm7b7stswa41bisfbz4ilk1i7jb,7000002bHidAAE,2022-10-11 09:55:08,3.0
oqxgmrcrpbkv4a3kit7oqxgmt6oyi8mt,7000002bJjXAAU,2022-10-03 18:09:06,9.0
kp8c4glxev2itw51tir6tvnkp8c4gla0,7000002bK2oAAE,2022-10-03 20:57:14,6.0
8b4byzepkb0t1ur8b4byzz3uk19pj4bo,7000002bL68AAE,2022-10-05 07:18:37,5.0
e0xms6wc807zmix379te0xmsxymc78qb,7000002bOYyAAM,2022-10-11 14:48:39,9.0
oh0pe9qne86hrt8i2vkc4oh0pe928ub5,7000002bTY0AAM,2022-10-12 07:37:54,4.0
gupcx75f5h2qwqu847b6gupcx75fgmcm,7000002bW3eAAE,2022-10-11 11:07:56,4.0
142hsdz2ll710i9w9jns64142hsdydul,7000002bHw1AAE,2022-10-04 14:10:48,8.0
tfp2p10e7y9ehd76swv8tfp2pi77w7nt,7000002bIBaAAM,2022-10-05 09:52:35,6.0
cu2bo8d92x828643f1cu2borw1j3m2z0,7000002bL1XAAU,2022-10-05 14:31:26,3.0
4bosumtlrcnsbfrg4bosus6xkfijm6xp,7000002bXK2AAM,2022-10-11 11:12:39,9.0
lmlunv373eyet4klmlunlqy673n5235w,7000002c2UcAAI,2022-10-12 07:13:39,9.0
os5tu6w51nlotmwsos52yd1sjmm49zkb,7000002c2j8AAA,2022-10-11 17:52:29,2.0
ldt0xriv39j3ed50gkqcr0ldt0xvtupu,7000002bH23AAE,2022-10-11 16:08:25,6.0
t9v4wnclud82bfct9v4wnt164z1aa1dt,7000002bL3JAAU,2022-10-05 15:52:43,8.0
qevcua6iiimp3fis6q4ucqevcuat7kpv,7000002bLiMAAU,2022-10-05 11:23:08,3.0
pyvpfhsbc4abyh8bhpyvpfhvulx2cofb,7000002bPQRAA2,2022-10-05 20:37:53,5.0
e5n4cqwt4usd1q1twe5e5n4cqw25ml3q,7000002bfaxAAA,2022-10-11 12:27:42,1.0
bitia8aenzhcvsfkk4obitia8jkfjgu0,7000002bpvgAAA,2022-10-19 18:33:25,8.0
hhu9c0in6efxa9wc180rlhhu9cg19enf,7000002bKpbAAE,2022-10-11 17:07:24,7.0
ph8e9t8m9e5ky07gahjoph8e9tgjpmf0,7000002bVBDAA2,2022-10-07 10:59:55,9.0
8me0tg2hlk32xodal12z38me0tg1qbht,7000002bbApAAI,2022-10-10 16:21:01,4.0
2x3o4f5t5s2ejt80zi92x3omn75iegzs,7000002bbS0AAI,2022-10-11 12:38:23,6.0
1ad3chvh7umpju1b5kx1ad3ch6b7fcue,7000002bbVdAAI,2022-10-10 12:15:29,9.0
1etse2ihle6azu54du1etse2qwemw7ws,7000002bbudAAA,2022-10-06 16:41:43,8.0
xp4ery68ktu65zk9d7xp4erwhe8u58z9,7000002bHfyAAE,2022-10-07 16:59:08,7.0
agv5m2pqqqhl7xmwqs68afagv5m2k7mt,7000002bHmkAAE,2022-10-11 17:10:35,3.0
jfz9ksq23pqc6hhur6jfz9ksqcjynk8u,7000002bWIyAAM,2022-10-04 09:46:51,8.0
0sgtssm31iqxsx1gboqo0sgtscu51kx9,7000002bWKQAA2,2022-10-17 13:43:30,7.0
x65tx1bqcv13jx65txhg7jnnzx8c05e4,7000002bkQdAAI,2022-10-12 18:56:12,7.0
yde8ovdsp4eu04kutlfyde87okp575lv,7000002bkRRAAY,2022-10-13 10:43:57,4.0
i4phc9806fel2sykfi4ph4iz15o2ye8c,7000002bxhgAAA,2022-10-07 10:54:16,6.0
950oox84s4v61cjo950ejavyq5u4ee60,7000002bHi4AAE,2022-10-15 09:17:18,8.0
r55de9sib6xdmdwbr55desc1siot98bh,7000002bHmaAAE,2022-10-10 20:47:48,3.0
gv1lmfajblwbvrdfpdjgv1llwitr5zmu,7000002bMGiAAM,2022-10-05 21:07:56,8.0
o6iow73scitk67jzmo6iow7mvv2it2xp,7000002bWHCAA2,2022-10-18 19:57:15,7.0
q78fy8gu1scgt5utobq0pfq78fy8gupw,7000002bWJwAAM,2022-10-18 07:52:08,5.0
vntbjwktoerqvdko4ceaagvntbjwv6dm,7000002bkQnAAI,2022-10-19 13:29:22,8.0
34mvum116r0rqvvgpk3d34mvdmhkly3w,7000002bsdGAAQ,2022-10-06 21:25:55,10.0
mqarwmo6z8rbwbh3rlmqarw9khvtb48x,7000002bI2OAAU,2022-10-21 12:43:59,8.0
snzue078unyd5esnzuedj2trrp3ird4q,7000002bY6uAAE,2022-10-19 15:58:09,4.0
j6uqi89mup697atpagw6j6uqi833rno9,7000002bFa3AAE,2022-10-21 17:07:03,9.0
8c0tamvu3id8n3nxji8t8c0tammd1psb,7000002bICnAAM,2022-10-19 18:05:59,8.0
2yt2244cgiaradqw9uz2yt224f37uvid,7000002bsGHAAY,2022-10-17 21:37:34,3.0
tkivha6fiv9kucxtnb1udybtkivha6v4,7000002buKaAAI,2022-10-17 18:40:25,6.0
99kgx1abu5zi2u9gl60u499kgx1ascrb,7000002bxFNAAY,2022-10-15 16:01:15,3.0
hhidiol63htk52qhhidocj8e6wkcjpdx,7000002bzvVAAQ,2022-10-19 16:38:14,8.0
ishys8b1ysxehcix8z2eishys8s8vugj,7000002c1bmAAA,2022-10-16 06:30:41,8.0
ijnltoswtgf5g82wq6ijnltfijx3xj92,7000002c2yDAAQ,2022-10-14 13:54:05,6.0
tqc085e3k3taa6mpytqc0napl8rx229c,7000002c37tAAA,2022-10-19 02:38:08,10.0
r6iw3xblaib8b5gr0ddr6iw3x5nirly7,7000002c3pCAAQ,2022-10-17 11:59:33,8.0
qw31fqdoxjnlgzwgv6qw31f0d62j72fs,7000002c3yEAAQ,2022-10-18 19:06:08,8.0
m44pv0wd7olev1kkos0m44pvwo4fjo2o,7000002c3zWAAQ,2022-10-15 20:39:31,4.0
tlx4uero1j4cqw5rm4mvtlx45kdlfzi6,7000002c7BfAAI,2022-10-15 15:01:19,3.0
5gxkwyc5y6a3om9s7f5gxkwrpz0e117c,7000002c8pRAAQ,2022-10-18 20:21:07,5.0
us1whqhyremhulx82zo1gsus1whqhe3t,7000002cAnDAAU,2022-10-16 14:34:58,2.0
rid91dks7p5unr12s0ridfi1fcy4iwdx,7000002cE5ZAAU,2022-10-28 05:45:13,4.0
82u8mx5kvisqo5jpn82uppmgotveplp8,7000002cOP1AAM,2022-10-17 12:49:25,9.0
48qjd2lmnxc2lp5k7a48qjd2lvtjqjur,7000002cX7CAAU,2022-10-21 19:10:11,4.0
wxsv4tdm976ccj2offhudzwxsv4fp4u7,7000002bspCAAQ,2022-10-18 04:56:23,5.0
jen8wq6z5fdqlluzjxsxnjen8wq6p4a6,7000002c2zlAAA,2022-10-24 18:01:30,9.0
0xn8n1b9lvnccwyz0xn8n26yanurax94,7000002c30dAAA,2022-10-15 16:18:16,7.0
i6z7lpjvt90im1gtwi6z73xazrhvqprd,7000002c39BAAQ,2022-10-15 09:11:26,6.0
m3jzipft5hn9yasm3jzi1zc6mhw1mjrp,7000002c5okAAA,2022-10-19 19:45:39,6.0
p0ik4t4dj00wgoju1p0ik664kqiv3v5w,7000002c6ZCAAY,2022-10-18 21:14:14,9.0
k9kdyyrddtd2klfenhk9kdym61tff6i6,7000002c7clAAA,2022-10-16 22:32:24,2.0
lkz75w9igthn41l0x0rllkz75sm3dozu,7000002cHtTAAU,2022-10-21 06:36:39,9.0
ybmc3rbkdzpgbkl0ybmc3rbgjum33ohk,7000002cPDBAA2,2022-10-19 20:27:09,7.0
w0jab41yp8xqc5r6f99w0jab4ttwa78p,7000002bIpUAAU,2022-10-09 05:09:26,9.0
z9yfc19k00jwz949o9fmz9yfc1vtor3t,7000002bSP2AAM,2022-10-13 11:18:40,8.0
og4zpxbexcwavnscoaaog4zpx4dqluat,7000002bYwCAAU,2022-10-04 09:59:38,8.0
uqnjd1dlttpj4trrkuqnjdydwofup5m6,7000002bawdAAA,2022-10-14 17:10:34,4.0
d56k12ptdmc9yojmzg7d56k14iojs3dz,7000002bhkQAAQ,2022-10-06 10:43:45,6.0
s57y067valvvzh5dp55cwrqs57y06c9q,7000002bhtwAAA,2022-10-10 15:20:06,9.0
ar8j0hx9tfyacapar8j0h0qi676bg0qz,7000002biN8AAI,2022-10-10 09:55:59,8.0
c88c17ik9mo9ms4yhnzc88c174e1tr5d,7000002bsYpAAI,2022-10-16 07:40:22,3.0
4x4asa5yw39wilp4x4ad8kce2nffo1by,7000002btnlAAA,2022-10-05 19:13:10,3.0
0iwkvievw9v80samk0iwkjpftolybm01,7000002bwe7AAA,2022-10-17 06:21:09,5.0
ex0wuvpsrfzzkv831ybflex0wuvoanaw,7000002c2zzAAA,2022-10-13 17:55:04,3.0
193qr8d7ziqxbszpi193qrhvtix9yn7h,7000002c30iAAA,2022-10-15 12:37:19,3.0
xy1eq7mnrns0m4nmg5xy1etrxzfk350y,7000002c31lAAA,2022-10-11 15:50:18,9.0
pemmjfrk3354oy69b2xypemmj6fkxdw6,7000002c3DhAAI,2022-10-15 13:02:05,2.0
1esyimmsprx8matey2mfhh1esyimzqgu,7000002cEpTAAU,2022-10-21 12:01:31,7.0
qqhh6q4nk8c5qqq1347wd1l4hl6im5tu,7000002arBrAAI,2022-10-07 16:51:15,8.0
nrq0oyzy18gwu5o2nrq0osywhga373bn,7000002bAqfAAE,2022-10-20 09:50:33,6.0
bqdv31vfvboxae3gdbqdu0ytwidz9taj,7000002bW0kAAE,2022-10-03 15:25:09,7.0
jadwfbmsxyrfmvjadqyiervtg1xtvkz6,7000002bbdcAAA,2022-10-05 10:16:12,8.0
